release_date,title,production_budget,domestic_gross,worldwide_gross,year,movie_id,genres,director_name,actor_name,release_month,season,movie_profit/loss,top_actor,high_profit
2012-04-13,The Three Stooges,30000000,44338224,54052249,2012,tt0383010,"['Comedy', 'Family']",Peter Farrelly,Sean Hayes,April,Spring,24052249,False,1
2012-04-13,The Three Stooges,30000000,44338224,54052249,2012,tt5108902,['Documentary'],David Gordon Green,Nicolas Cage,April,Spring,24052249,False,1
2014-10-24,John Wick,30000000,43037835,76235001,2014,tt2911666,"['Action', 'Crime', 'Thriller']",David Leitch,Keanu Reeves,October,Fall,46235001,False,1
2015-04-24,The Age of Adaline,30000000,42629776,68984536,2015,tt1655441,"['Drama', 'Fantasy', 'Romance']",Lee Toland Krieger,Michiel Huisman,April,Spring,38984536,False,1
2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,2012,tt1259521,['Horror'],Drew Goddard,Chris Hemsworth,April,Spring,40689968,False,1
2011-04-08,Hanna,30000000,40259119,65343694,2011,tt0993842,"['Action', 'Drama', 'Thriller']",Joe Wright,Eric Bana,April,Spring,35343694,False,1
1988-07-20,Midnight Run,30000000,38413606,81613606,1988,tt5735262,['Mystery'],Kana Yamada,Takumi Matsuzawa,July,Summer,51613606,False,1
2013-09-13,The Family,30000000,36918811,51078541,2013,tt1728973,"['Horror', 'Thriller']",Wolfgang Meyer,Mark Hanson,September,Fall,21078541,False,1
2013-09-13,The Family,30000000,36918811,51078541,2013,tt2404311,"['Comedy', 'Crime', 'Thriller']",Luc Besson,Robert De Niro,September,Fall,21078541,False,1
2013-09-13,The Family,30000000,36918811,51078541,2013,tt5161028,"['Documentary', 'Drama']",Rok Bicek,Matej Rajk,September,Fall,21078541,False,1
2013-09-13,The Family,30000000,36918811,51078541,2013,tt6107516,['Drama'],Gustavo Rondón Córdova,Giovanni García,September,Fall,21078541,False,1
2013-09-13,The Family,30000000,36918811,51078541,2013,tt7069784,['Comedy'],J. Writer Ward,Walter Harris,September,Fall,21078541,False,1
2018-02-09,The 15:17 to Paris,30000000,36276286,56096200,2018,tt6802308,"['Biography', 'Drama', 'Thriller']",Clint Eastwood,Alek Skarlatos,February,Winter,26096200,False,1
2011-07-01,Larry Crowne,30000000,35608245,61449135,2011,tt1583420,"['Comedy', 'Drama', 'Romance']",Tom Hanks,Tom Hanks,July,Summer,31449135,False,1
2013-10-18,Carrie,30000000,35266619,82409520,2013,tt1939659,"['Drama', 'Horror']",Kimberly Peirce,Nicolas Cage,October,Fall,52409520,False,1
2018-03-02,Death Wish,30000000,34017028,48575965,2018,tt1137450,"['Action', 'Crime', 'Drama']",Eli Roth,Bruce Willis,March,Spring,18575965,False,1
2015-06-03,Entourage,30000000,32363404,46438538,2015,tt1674771,['Comedy'],Doug Ellin,Adrian Grenier,June,Summer,16438538,False,1
2013-02-08,Side Effects,30000000,32172757,66742138,2013,tt2053463,"['Crime', 'Drama', 'Mystery']",Steven Soderbergh,Channing Tatum,February,Winter,36742138,False,1
2009-09-09,9,30000000,31749894,48559999,2009,tt5719388,['Comedy'],Jean-Philippe Duval,Simon Alain,September,Fall,18559999,False,1
2014-07-02,Deliver Us from Evil,30000000,30577122,87956618,2014,tt2377322,"['Horror', 'Mystery', 'Thriller']",Scott Derrickson,Eric Bana,July,Summer,57956618,False,1
2012-04-27,The Five-Year Engagement,30000000,28700285,61623819,2012,tt1195478,"['Comedy', 'Romance']",Nicholas Stoller,Jason Segel,April,Spring,31623819,False,1
2011-07-15,Winnie the Pooh,30000000,26692846,50145607,2011,tt1449283,"['Adventure', 'Animation', 'Comedy']",Stephen J. Anderson,Jim Cummings,July,Summer,20145607,False,1
2018-09-14,White Boy Rick,30000000,24004833,25947983,2018,tt4537896,"['Crime', 'Drama']",Yann Demange,Matthew McConaughey,September,Fall,-4052017,False,0
1995-08-04,Virtuosity,30000000,23998226,23998226,1995,tt3687104,"['Biography', 'Documentary', 'Music']",Christopher Wilkinson,Nicolas Cage,August,Summer,-6001774,False,0
2011-02-04,Sanctum,30000000,23209310,108957098,2011,tt0881320,"['Adventure', 'Drama', 'Thriller']",Alister Grierson,Rhys Wakefield,February,Winter,78957098,False,1
2017-08-25,Ballerina,30000000,21858070,96892829,2017,tt2560702,"['Biography', 'Documentary']",Maja Friis,Stefanos Bizas,August,Summer,66892829,False,1
2018-01-12,Proud Mary,30000000,20868638,21709539,2018,tt6421110,"['Action', 'Crime', 'Drama']",Babak Najafi,Billy Brown,January,Winter,-8290461,False,0
2013-10-04,Runner Runner,30000000,19316646,60512680,2013,tt2364841,"['Crime', 'Thriller']",Brad Furman,Ben Affleck,October,Fall,30512680,False,1
2011-08-19,Fright Night,30000000,18298649,40520649,2011,tt1438176,"['Comedy', 'Horror']",Craig Gillespie,Anton Yelchin,August,Summer,10520649,False,1
2015-10-09,Steve Jobs,30000000,17766658,35579007,2015,tt2080374,"['Biography', 'Drama']",Danny Boyle,Michael Fassbender,October,Fall,5579007,False,1
2005-08-26,The Cave,30000000,15007991,27147991,2005,tt8726180,"['Adventure', 'Drama', 'Thriller']",Tom Waller,Ron Smoorenburg,August,Summer,-2852009,False,0
2004-04-30,Godsend,30000000,14334645,16910708,2004,tt2492700,['Drama'],Moon Si-Hyun,Seung-Joon Lee,April,Spring,-13089292,False,0
2004-04-30,Godsend,30000000,14334645,16910708,2004,tt5212650,['Sci-Fi'],Brody Chaze,Mickey Stone,April,Spring,-13089292,False,0
2005-12-25,The New World,30000000,12712093,26184400,2005,tt2080410,['Documentary'],Jaan Tootsen,Nicolas Cage,December,Winter,-3815600,False,0
2005-12-25,The New World,30000000,12712093,26184400,2005,tt4354276,['Drama'],Elzbieta Benkowska,Sebastian Fabijanski,December,Winter,-3815600,False,0
2013-01-18,The Last Stand,30000000,12050299,48330757,2013,tt1549920,"['Action', 'Thriller']",Jee-woon Kim,Arnold Schwarzenegger,January,Winter,18330757,False,1
2013-01-18,The Last Stand,30000000,12050299,48330757,2013,tt8774508,['Drama'],Ciaran Creagh,Jason Matthewson,January,Winter,18330757,False,1
2013-03-08,Dead Man Down,30000000,10895295,19599974,2013,tt2101341,"['Action', 'Crime', 'Drama']",Niels Arden Oplev,Colin Farrell,March,Spring,-10400026,False,0
2017-02-03,The Space Between Us,30000000,7885294,16481405,2017,tt3922818,"['Adventure', 'Drama', 'Romance']",Peter Chelsom,Gary Oldman,February,Winter,-13518595,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt2213726,['Drama'],Kaya Purohit,Zach Tirone,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt2249167,"['Adventure', 'Drama', 'Thriller']",Philippe Weibel,Oliver Walker,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt2279346,['Horror'],Drew Stewart,Theo Crisell,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt2288438,['Thriller'],Candice Rogers,Michael Cuevas,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt3269074,"['Drama', 'Thriller']",Parviz Shahbazi,Behrang Alavi,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt3611318,"['Drama', 'Mystery', 'Thriller']",Christopher Jameson Jones,Alex Southard,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt5259692,['Documentary'],Dawn Porter,Nicolas Cage,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt6206564,"['Action', 'Drama', 'Thriller']",Vikramaditya Motwane,Rajkummar Rao,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt8980174,['Drama'],Mark Kajencsky,Robert Cristian Trif,September,Fall,-23083131,False,0
2002-09-20,Trapped,30000000,6916869,6916869,2002,tt9877596,['Documentary'],David Gordon Green,Lochie Parker,September,Fall,-23083131,False,0
2018-08-31,Kin,30000000,5718096,10096821,2018,tt2233624,"['Drama', 'Music']",Rachel Lambert,William Connell,August,Summer,-19903179,False,0
2018-08-31,Kin,30000000,5718096,10096821,2018,tt6017942,"['Action', 'Drama', 'Sci-Fi']",Jonathan Baker,Myles Truitt,August,Summer,-19903179,False,0
2017-09-22,Stronger,30000000,4211129,8786752,2017,tt3881784,"['Biography', 'Drama']",David Gordon Green,Jake Gyllenhaal,September,Fall,-21213248,False,0
2017-09-22,Stronger,30000000,4211129,8786752,2017,tt5738152,['Drama'],Robin B. Murray,Jamie Higgs,September,Fall,-21213248,False,0
2017-09-22,Stronger,30000000,4211129,8786752,2017,tt7130472,"['Action', 'Sport']",Florian Eckhardt,Dan Brisse,September,Fall,-21213248,False,0
1999-01-22,Gloria,30000000,4167493,4967493,1999,tt2425486,"['Comedy', 'Drama', 'Romance']",Sebastián Lelio,Sergio Hernández,January,Winter,-25032507,False,0
2004-12-29,The Merchant of Venice,30000000,3765585,18765585,2004,tt4519438,['Drama'],David Serero,David Serero,December,Winter,-11234415,False,0
2018-02-02,Bilal: A New Breed of Hero,30000000,490973,648599,2018,tt3576728,"['Action', 'Adventure', 'Animation']",Khurram H. Alavi,Adewale Akinnuoye-Agbaje,February,Winter,-29351401,False,0
2015-01-30,Wild Card,30000000,3200,4315789,2015,tt2231253,"['Action', 'Crime', 'Drama']",Simon West,Jason Statham,January,Winter,-25684211,False,0
2015-06-05,United Passions,30000000,918,168832,2015,tt2814362,"['Drama', 'History', 'Sport']",Frédéric Auburtin,Fisher Stevens,June,Summer,-29831168,False,0
2015-12-01,Grace of Monaco,30000000,0,25199891,2015,tt2095649,"['Biography', 'Drama', 'Romance']",Olivier Dahan,Tim Roth,December,Winter,-4800109,False,0
2013-12-31,Space Pirate Captain Harlock,30000000,0,310985,2013,tt1832471,"['Animation', 'Sci-Fi']",William Winckler,Bradford Hill,December,Winter,-29689015,False,0
2017-02-24,Collide,29200000,2280004,5466698,2017,tt1230120,['Action'],June Daguiso,Al Ghanekar,February,Winter,-23733302,False,0
2017-02-24,Collide,29200000,2280004,5466698,2017,tt2126235,"['Action', 'Crime', 'Thriller']",Eran Creevy,Nicholas Hoult,February,Winter,-23733302,False,0
2018-09-28,Night School,29000000,77339130,103008792,2018,tt5599520,['Documentary'],Andrew Cohn,Nicolas Cage,September,Fall,74008792,False,1
2018-09-28,Night School,29000000,77339130,103008792,2018,tt6781982,['Comedy'],Malcolm D. Lee,Kevin Hart,September,Fall,74008792,False,1
2016-04-08,The Boss,29000000,63077560,78652207,2016,tt2702724,['Comedy'],Ben Falcone,Peter Dinklage,April,Spring,49652207,False,1
2017-08-18,Logan Lucky,29000000,27778642,44264271,2017,tt5439796,"['Comedy', 'Crime', 'Drama']",Steven Soderbergh,Channing Tatum,August,Summer,15264271,False,1
2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,2016,tt4136084,"['Biography', 'Comedy', 'Drama']",Stephen Frears,Hugh Grant,August,Summer,27000339,False,1
2019-09-30,Unhinged,29000000,0,0,2019,tt3206146,['Thriller'],Jeff Stenzel,Adrian S. Popa,September,Fall,-29000000,False,0
2019-09-30,Unhinged,29000000,0,0,2019,tt5940342,['Horror'],Dan Allen,Nicolas Cage,September,Fall,-29000000,False,0
2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,2017,tt6359956,"['Adventure', 'Comedy']",Jon Lucas,Jay Hernandez,November,Fall,99710550,False,1
2013-02-14,Safe Haven,28000000,71399120,94050951,2013,tt1702439,"['Drama', 'Romance', 'Thriller']",Lasse Hallström,Josh Duhamel,February,Winter,66050951,False,1
2013-02-14,Safe Haven,28000000,71399120,94050951,2013,tt5073094,['Horror'],Kelly Weaver,Manny Blue,February,Winter,66050951,False,1
2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,66954149,101379287,2014,tt1698641,"['Comedy', 'Family']",Miguel Arteta,Steve Carell,October,Fall,73379287,False,1
2004-02-06,Miracle,28000000,64378093,64474705,2004,tt10109982,['Thriller'],Rudrapatla Venugopal,Suman Rana,February,Winter,36474705,False,1
2004-02-06,Miracle,28000000,64378093,64474705,2004,tt2064862,"['Drama', 'Family', 'Romance']",Bert Webster,Kenzi Scott,February,Winter,36474705,False,1
2004-02-06,Miracle,28000000,64378093,64474705,2004,tt3012818,['Drama'],Juraj Lehotsky,Michaela Bendulová,February,Winter,36474705,False,1
2004-02-06,Miracle,28000000,64378093,64474705,2004,tt3045930,['Drama'],Young-Ro Kim,Ji-bin Park,February,Winter,36474705,False,1
2004-02-06,Miracle,28000000,64378093,64474705,2004,tt6682904,"['Comedy', 'Drama']",Egle Vertelyte,Vyto Ruginis,February,Winter,36474705,False,1
2013-01-28,Last Vegas,28000000,63914167,112914167,2013,tt1204975,"['Comedy', 'Drama']",Jon Turteltaub,Robert De Niro,January,Winter,84914167,False,1
2018-06-15,Tag,28000000,54730625,77026186,2018,tt1967669,['Drama'],Danny Roth,Christopher Mintz-Plasse,June,Summer,49026186,False,1
2018-06-15,Tag,28000000,54730625,77026186,2018,tt2854926,['Comedy'],Jeff Tomsic,Jeremy Renner,June,Summer,49026186,False,1
2018-06-15,Tag,28000000,54730625,77026186,2018,tt4439120,"['Action', 'Fantasy', 'Horror']",Sion Sono,Nicolas Cage,June,Summer,49026186,False,1
2018-06-15,Tag,28000000,54730625,77026186,2018,tt5908018,['Animation'],Mike Fallek,Julia Anrather,June,Summer,49026186,False,1
2018-06-15,Tag,28000000,54730625,77026186,2018,tt8430862,"['Action', 'Comedy']",Max Coultan,Felix Nicholls,June,Summer,49026186,False,1
2003-04-25,Identity,28000000,52131264,82183683,2003,tt6149830,['Drama'],Behrouz Sebt Rasoul,Nicolas Cage,April,Spring,54183683,False,1
2003-04-25,Identity,28000000,52131264,82183683,2003,tt6319346,"['Crime', 'Drama']",Samuel Thivierge,Samuel Thivierge,April,Spring,54183683,False,1
2003-04-25,Identity,28000000,52131264,82183683,2003,tt8471176,['Mystery'],Amit Chauhan,Ranjeet Pannu,April,Spring,54183683,False,1
2001-10-05,Serendipity,28000000,50255310,77477297,2001,tt8259618,['Drama'],Indra Gunawan,Kenny Austin,October,Fall,49477297,False,1
2001-10-05,Serendipity,28000000,50255310,77477297,2001,tt9654814,['Documentary'],Prune Nourry,Nicolas Cage,October,Fall,49477297,False,1
2010-04-16,Kick-Ass,28000000,48071303,97531134,2010,tt1250777,"['Action', 'Comedy']",Matthew Vaughn,Aaron Taylor-Johnson,April,Spring,69531134,False,1
2011-08-12,30 Minutes or Less,28000000,37053924,40966716,2011,tt1622547,"['Action', 'Comedy', 'Crime']",Ruben Fleischer,Jesse Eisenberg,August,Summer,12966716,False,1
2014-02-21,3 Days to Kill,28000000,30697999,38959900,2014,tt2172934,"['Action', 'Drama', 'Thriller']",McG,Kevin Costner,February,Winter,10959900,False,1
2013-08-16,Kick-Ass 2,28000000,28795985,63129909,2013,tt1650554,"['Action', 'Comedy', 'Crime']",Jeff Wadlow,Aaron Taylor-Johnson,August,Summer,35129909,False,1
2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,2014,tt0365907,"['Action', 'Crime', 'Drama']",Scott Frank,Liam Neeson,September,Fall,34108587,False,1
2010-01-15,The Spy Next Door,28000000,24307106,46752858,2010,tt1273678,"['Action', 'Comedy', 'Family']",Brian Levant,Jackie Chan,January,Winter,18752858,False,1
2014-04-25,Brick Mansions,28000000,20396829,73421224,2014,tt1430612,"['Action', 'Crime']",Camille Delamarre,Paul Walker,April,Spring,45421224,False,1
2006-05-12,Just My Luck,28000000,17326650,38159905,2006,tt6040918,['Comedy'],Bill Hass,Charles Brockman,May,Spring,10159905,False,1
2000-10-13,Lost Souls,28000000,16779636,31320293,2000,tt6446790,['Documentary'],David Gordon Green,Nicolas Cage,October,Fall,3320293,False,1
2000-10-13,Lost Souls,28000000,16779636,31320293,2000,tt6599032,"['Action', 'Drama']",Laron Green,Nicolas Cage,October,Fall,3320293,False,1
2015-08-21,American Ultra,28000000,14439985,30295028,2015,tt3316948,"['Action', 'Comedy', 'Sci-Fi']",Nima Nourizadeh,Jesse Eisenberg,August,Summer,2295028,False,1
2016-02-05,Pride and Prejudice and Zombies,28000000,10907291,16638300,2016,tt1374989,"['Action', 'Comedy', 'Horror']",Burr Steers,Sam Riley,February,Winter,-11361700,False,0
2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,tt1710396,"['Comedy', 'Drama', 'Music']",Todd Graff,Jeremy Jordan,January,Winter,3657914,False,1
2011-10-28,Anonymous,27500000,4463292,15815509,2011,tt6419530,['Documentary'],David Gordon Green,Nicolas Cage,October,Fall,-11684491,False,0
2011-10-28,Anonymous,27500000,4463292,15815509,2011,tt7632298,"['Action', 'Comedy', 'Mystery']",Brock Brazda,Brock Brazda,October,Fall,-11684491,False,0
1994-12-25,The Jungle Book,27000000,44342956,44342956,1994,tt2226178,['Animation'],Jun Falkenstein,Nicolas Cage,December,Winter,17342956,False,1
1994-12-25,The Jungle Book,27000000,44342956,44342956,1994,tt3040964,"['Adventure', 'Drama', 'Family']",Jon Favreau,Neel Sethi,December,Winter,17342956,False,1
2016-05-13,Money Monster,27000000,41012075,93466095,2016,tt2241351,"['Crime', 'Drama', 'Thriller']",Jodie Foster,George Clooney,May,Spring,66466095,False,1
1999-11-24,Flawless,27000000,4485485,4485485,1999,tt8653840,['Drama'],Sharon Maymon,Nicolas Cage,November,Fall,-22514515,False,0
2008-10-17,What Just Happened,27000000,1090947,2412123,2008,tt9201248,['Comedy'],Charles Uwagbai,Segun Arinze,October,Fall,-24587877,False,0
2006-12-31,The Magic Flute,27000000,0,0,2006,tt9448858,['Music'],Michael Gieleta,Giles Davies,December,Winter,-27000000,False,0
1990-08-10,Flatliners,26000000,61308153,61308153,1990,tt2039338,"['Drama', 'Horror', 'Mystery']",Niels Arden Oplev,Diego Luna,August,Summer,35308153,False,1
2005-08-19,Red Eye,26000000,57891803,96666486,2005,tt4828330,['Horror'],Tristan Clay,Clayton Abbott,August,Summer,70666486,False,1
2010-01-22,Legion,26000000,40168080,67647574,2010,tt1038686,"['Action', 'Fantasy', 'Horror']",Scott Stewart,Paul Bettany,January,Winter,41647574,False,1
2012-08-29,Lawless,26000000,37397291,54393687,2012,tt1212450,"['Crime', 'Drama']",John Hillcoat,Tom Hardy,August,Summer,28393687,False,1
2012-08-29,Lawless,26000000,37397291,54393687,2012,tt8781832,"['Action', 'Adventure', 'Documentary']",Mario Mandujano,Nicolas Cage,August,Summer,28393687,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt10465764,['Documentary'],Michael Norton,Nicolas Cage,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt1754838,['Drama'],Mika Kaurismäki,Kari Heiskanen,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt2015323,"['Comedy', 'Drama']",David Kim,David Kim,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt2574662,['Drama'],Ray Cartier,Adrian Schemm,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt3042592,['Action'],Darren Lynch,Darren Lynch,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt3650484,['Documentary'],Aslaug Holm,Nicolas Cage,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt4952376,['Documentary'],Wojciech Staron,Nicolas Cage,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt6314294,['Drama'],Hanro Smitsman,Achmed Akkabi,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt6447400,"['Action', 'Drama', 'War']",Kiefer Liu,Ethan Li,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt7932000,['Drama'],Bram Schouw,Nicolas Cage,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt8655740,['Drama'],Ömür Atay,Ege Yazar,December,Winter,19043870,False,1
2009-12-04,Brothers,26000000,28544157,45043870,2009,tt9053958,['Action'],Peter Lawton,Ermias Baraki,December,Winter,19043870,False,1
2014-10-17,The Best of Me,26000000,26766213,41059418,2014,tt1972779,"['Drama', 'Romance']",Michael Hoffman,James Marsden,October,Fall,15059418,False,1
2001-08-03,Original Sin,26000000,16521410,16521410,2001,tt6404166,['Comedy'],Jean Lee,Cesar Di Bello,August,Summer,-9478590,False,0
2012-04-27,The Raven,26000000,16008272,30601801,2012,tt1486192,"['Crime', 'Mystery', 'Thriller']",James McTeigue,John Cusack,April,Spring,4601801,False,1
2014-03-21,Blood Ties,26000000,42472,2923959,2014,tt1679620,['Drama'],Kim Homer Garcia,Julio Diaz,March,Spring,-23076041,False,0
2014-03-21,Blood Ties,26000000,42472,2923959,2014,tt2941230,"['Documentary', 'Drama', 'Family']",Pernille Bervald,Nicolas Cage,March,Spring,-23076041,False,0
2014-03-21,Blood Ties,26000000,42472,2923959,2014,tt3882558,['Action'],Tommy Merlin,Tommy Merlin,March,Spring,-23076041,False,0
2014-03-21,Blood Ties,26000000,42472,2923959,2014,tt5621080,['Documentary'],Stefania Müller,Nicolas Cage,March,Spring,-23076041,False,0
2015-03-17,Accidental Love,26000000,0,135436,2015,tt1137470,"['Comedy', 'Romance']",David O. Russell,Raymond L. Brown Jr.,March,Spring,-25864564,False,0
2015-04-24,The Face of an Angel,26000000,0,0,2015,tt2967008,"['Crime', 'Drama']",Michael Winterbottom,Daniel Brühl,April,Spring,-26000000,False,0
2010-02-05,Dear John,25000000,80014842,142033509,2010,tt0989757,"['Drama', 'Romance', 'War']",Lasse Hallström,Channing Tatum,February,Winter,117033509,False,1
2012-12-25,Parental Guidance,25000000,77267296,120832383,2012,tt1047540,"['Comedy', 'Family']",Andy Fickman,Billy Crystal,December,Winter,95832383,False,1
2012-01-13,Contraband,25000000,66528000,98406855,2012,tt1524137,"['Action', 'Crime', 'Drama']",Baltasar Kormákur,Mark Wahlberg,January,Winter,73406855,False,1
2012-04-20,The Lucky One,25000000,60457138,96633833,2012,tt1327194,"['Drama', 'Romance']",Scott Hicks,Zac Efron,April,Spring,71633833,False,1
2011-04-22,Madea's Big Happy Family,25000000,53345287,54160818,2011,tt1787759,"['Comedy', 'Drama']",Tyler Perry,Tyler Perry,April,Spring,29160818,False,1
2012-01-27,The Grey,25000000,51580136,81249176,2012,tt1601913,"['Action', 'Adventure', 'Drama']",Joe Carnahan,Liam Neeson,January,Winter,56249176,False,1
2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,tt3155654,"['Action', 'Horror', 'Mystery']",Jung Huh,Joon Won Jung,January,Winter,98696741,False,1
2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,tt5457656,"['Comedy', 'Crime']",Mohsin Ali,Ahsan Khan,January,Winter,98696741,False,1
2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,tt5662906,"['Mystery', 'Thriller']",Jie Liu,Wallace Huo,January,Winter,98696741,False,1
2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,tt7699008,['Thriller'],Guillaume Chemouili,Tristan Delus,January,Winter,98696741,False,1
2005-01-28,Hide and Seek,25000000,51100486,123696741,2005,tt8575408,['Comedy'],Christoph Schaub,Bruno Cathomas,January,Winter,98696741,False,1
1986-05-23,Cobra,25000000,49042224,49042224,1986,tt10152772,['Drama'],Agasthya Manju,Ram Gopal Varma,May,Spring,24042224,False,1
2014-08-15,The Giver,25000000,45090374,66540205,2014,tt0435651,"['Drama', 'Romance', 'Sci-Fi']",Phillip Noyce,Brenton Thwaites,August,Summer,41540205,False,1
2015-11-20,The Night Before,25000000,43035725,52427346,2015,tt3530002,"['Adventure', 'Comedy', 'Fantasy']",Jonathan Levine,Joseph Gordon-Levitt,November,Fall,27427346,False,1
2015-11-20,The Night Before,25000000,43035725,52427346,2015,tt6006924,['Horror'],Brett Bentman,Steven Michael Quezada,November,Fall,27427346,False,1
2015-11-20,The Night Before,25000000,43035725,52427346,2015,tt6353886,['Documentary'],David Gordon Green,Nicolas Cage,November,Fall,27427346,False,1
1997-08-22,Money Talks,25000000,41076865,41076865,1997,tt6085342,['Crime'],Bobby Mills-Thomas,Luke Judd,August,Summer,16076865,False,1
2013-12-25,August: Osage County,25000000,37738810,50738810,2013,tt1322269,"['Comedy', 'Drama']",John Wells,Dermot Mulroney,December,Winter,25738810,False,1
2014-05-16,Million Dollar Arm,25000000,36447959,39217912,2014,tt1647668,"['Biography', 'Drama', 'Sport']",Craig Gillespie,Jon Hamm,May,Spring,14217912,False,1
2018-09-07,Peppermint,25000000,35418723,51800758,2018,tt6850820,"['Action', 'Crime', 'Drama']",Pierre Morel,John Gallagher Jr.,September,Fall,26800758,False,1
2007-09-21,Good Luck Chuck,25000000,35017297,59183821,2007,tt5138210,['Comedy'],Sterling Johnston,Ricardo Perez Alva,September,Fall,34183821,False,1
2014-12-10,The Gambler,25000000,33680992,38718031,2014,tt1828325,['Drama'],Szabolcs Hajdu,Andi Vasluianu,December,Winter,13718031,False,1
2014-12-10,The Gambler,25000000,33680992,38718031,2014,tt2039393,"['Crime', 'Drama', 'Thriller']",Rupert Wyatt,Mark Wahlberg,December,Winter,13718031,False,1
2014-12-10,The Gambler,25000000,33680992,38718031,2014,tt2843832,['Documentary'],Ross Whitaker,Nicolas Cage,December,Winter,13718031,False,1
2014-12-10,The Gambler,25000000,33680992,38718031,2014,tt2924336,"['Drama', 'Thriller']",Ignas Jonynas,Vytautas Kaniusonis,December,Winter,13718031,False,1
2014-12-10,The Gambler,25000000,33680992,38718031,2014,tt9447594,"['Action', 'Sci-Fi', 'Thriller']",Tom Emmatty,Anson Paul,December,Winter,13718031,False,1
2017-02-17,Fist Fight,25000000,32187017,40286416,2017,tt3401882,['Comedy'],Richie Keen,Ice Cube,February,Winter,15286416,False,1
2011-12-09,The Sitter,25000000,30542576,38749404,2011,tt1366344,['Comedy'],David Gordon Green,Jonah Hill,December,Winter,13749404,False,1
2011-12-09,The Sitter,25000000,30542576,38749404,2011,tt4697228,['Horror'],Simon Richardson,Raph,December,Winter,13749404,False,1
1998-11-06,Elizabeth,25000000,30082699,82150642,1998,tt4526858,['Thriller'],Brad Scriffiano,Shannon Brown,November,Fall,57150642,False,1
2014-04-11,Draft Day,25000000,28842237,29847480,2014,tt2223990,"['Drama', 'Sport']",Ivan Reitman,Kevin Costner,April,Spring,4847480,False,1
2017-02-03,Rings,25000000,27793018,82917283,2017,tt0498381,"['Drama', 'Horror', 'Mystery']",F. Javier Gutiérrez,Alex Roe,February,Winter,57917283,False,1
2011-08-26,Don't Be Afraid of the Dark,25000000,24046682,39126427,2011,tt1270761,"['Fantasy', 'Horror', 'Thriller']",Troy Nixey,Guy Pearce,August,Summer,14126427,False,1
2010-04-23,The Losers,25000000,23591432,29863840,2010,tt0480255,"['Action', 'Adventure', 'Crime']",Sylvain White,Idris Elba,April,Spring,4863840,False,1
2010-04-23,The Losers,25000000,23591432,29863840,2010,tt3746918,['Drama'],Yi-an Lou,Hua-Chien Hsu,April,Spring,4863840,False,1
2009-04-24,Fighting,25000000,23091010,32831707,2009,tt6447730,"['Action', 'Romance', 'Sport']",David Gordon Green,Nicolas Cage,April,Spring,7831707,False,1
2007-08-24,War,25000000,22486409,40686409,2007,tt4105466,['Drama'],Simon Jaquemet,Sascha Gisler,August,Summer,15686409,False,1
2011-02-11,The Eagle,25000000,19490041,38993548,2011,tt1034389,"['Action', 'Adventure', 'Drama']",Kevin Macdonald,Channing Tatum,February,Winter,13993548,False,1
2011-09-02,Shark Night 3D,25000000,18877153,18877153,2011,tt1633356,"['Horror', 'Thriller']",David R. Ellis,Dustin Milligan,September,Fall,-6122847,False,0
